scenario_idx,alert_idx,cluster,time,raw_time,name,short,host,ip,event_label,hierarchical_event_label,is_attack
0,547,92,1739170853.0,1739170853.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,548,92,1739170853.0,1739170853.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,549,93,1739170908.0,1739170908.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,550,93,1739170908.0,1739170908.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,551,93,1739170908.0,1739170908.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,552,94,1739170911.0,1739170911.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,553,94,1739170911.0,1739170911.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,554,94,1739170911.0,1739170911.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,555,93,1739170918.0,1739170918.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,556,93,1739170918.0,1739170918.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,557,93,1739170918.0,1739170918.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,558,93,1739170930.0,1739170930.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,559,93,1739170930.0,1739170930.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,560,93,1739170930.0,1739170930.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,561,95,1739170960.0,1739170960.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,562,95,1739170960.0,1739170960.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,563,95,1739170960.0,1739170960.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,564,96,1739170966.0,1739170966.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,565,96,1739170966.0,1739170966.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,566,96,1739170966.0,1739170966.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,567,97,1739171014.0,1739171014.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,568,97,1739171014.0,1739171014.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,569,97,1739171014.0,1739171014.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,570,98,1739171056.0,1739171056.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,571,98,1739171056.0,1739171056.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,572,98,1739171056.0,1739171056.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,573,99,1739171058.0,1739171058.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,574,99,1739171058.0,1739171058.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,575,99,1739171058.0,1739171058.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,576,99,1739171079.0,1739171079.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,577,99,1739171079.0,1739171079.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,578,99,1739171079.0,1739171079.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,579,100,1739171113.0,1739171113.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,580,100,1739171113.0,1739171113.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,581,100,1739171113.0,1739171113.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,582,101,1739171114.0,1739171114.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,583,101,1739171114.0,1739171114.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,584,101,1739171114.0,1739171114.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,585,102,1739171206.0,1739171206.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,586,102,1739171206.0,1739171206.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,587,102,1739171206.0,1739171206.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,588,103,1739171295.0,1739171295.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,589,103,1739171295.0,1739171295.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,590,103,1739171295.0,1739171295.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,591,104,1739171385.0,1739171385.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,592,104,1739171385.0,1739171385.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,593,104,1739171385.0,1739171385.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,594,105,1739171406.0,1739171406.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,595,105,1739171406.0,1739171406.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,596,105,1739171406.0,1739171406.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,597,106,1739171435.0,1739171435.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,598,106,1739171435.0,1739171435.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,599,106,1739171435.0,1739171435.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,600,107,1739171476.0,1739171476.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,601,107,1739171476.0,1739171476.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,602,107,1739171476.0,1739171476.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,603,107,1739171477.0,1739171477.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,604,107,1739171477.0,1739171477.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,605,107,1739171477.0,1739171477.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,606,107,1739171477.0,1739171477.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,607,107,1739171477.0,1739171477.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,608,107,1739171477.0,1739171477.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,609,107,1739171478.0,1739171478.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,610,107,1739171478.0,1739171478.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,611,107,1739171478.0,1739171478.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,612,108,1739171551.0,1739171551.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,613,108,1739171551.0,1739171551.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,614,108,1739171551.0,1739171551.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,615,108,1739171573.0,1739171573.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,616,108,1739171573.0,1739171573.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,617,108,1739171573.0,1739171573.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,618,108,1739171573.0,1739171573.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,619,108,1739171573.0,1739171573.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,620,108,1739171573.0,1739171573.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,621,109,1739171608.0,1739171608.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,622,109,1739171608.0,1739171608.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,623,109,1739171608.0,1739171608.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,624,110,1739171640.0,1739171640.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,625,110,1739171640.0,1739171640.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,626,110,1739171640.0,1739171640.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,627,111,1739171719.0,1739171719.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,628,111,1739171719.0,1739171719.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,629,111,1739171719.0,1739171719.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,630,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,631,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,632,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,633,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,634,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,635,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,636,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,637,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,638,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,639,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,640,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,641,112,1739171866.0,1739171866.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,642,113,1739171899.0,1739171899.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,643,113,1739171899.0,1739171899.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,644,113,1739171899.0,1739171899.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,645,114,1739171899.0,1739171899.72,AMiner: New event type.,A-All-Evt,mail,172.17.131.81,-,-,False
0,646,114,1739171899.0,1739171899.72,AMiner: New event type.,A-All-Evt,mail,172.17.131.81,-,-,False
0,647,113,1739171905.0,1739171905.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,648,113,1739171905.0,1739171905.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,649,113,1739171905.0,1739171905.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,650,115,1739171932.0,1739171932.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,651,115,1739171932.0,1739171932.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,652,115,1739171932.0,1739171932.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,653,115,1739171945.0,1739171945.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,654,115,1739171945.0,1739171945.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,655,115,1739171945.0,1739171945.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,656,116,1739172005.0,1739172005.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,657,116,1739172005.0,1739172005.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,658,116,1739172005.0,1739172005.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,659,117,1739172015.0,1739172015.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,660,117,1739172015.0,1739172015.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,661,117,1739172015.0,1739172015.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,662,117,1739172016.0,1739172016.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,663,117,1739172016.0,1739172016.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,664,117,1739172016.0,1739172016.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,665,118,1739172034.0,1739172034.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,666,118,1739172034.0,1739172034.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,667,118,1739172034.0,1739172034.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,668,118,1739172043.0,1739172043.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,669,118,1739172043.0,1739172043.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,670,118,1739172043.0,1739172043.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,671,119,1739172094.0,1739172094.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,672,119,1739172094.0,1739172094.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,673,119,1739172094.0,1739172094.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,674,120,1739172120.0,1739172120.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,675,120,1739172120.0,1739172120.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,676,120,1739172120.0,1739172120.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,677,120,1739172123.0,1739172123.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,678,120,1739172123.0,1739172123.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,679,120,1739172123.0,1739172123.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,680,120,1739172123.0,1739172123.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,681,120,1739172123.0,1739172123.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,682,120,1739172123.0,1739172123.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,683,120,1739172134.0,1739172134.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,684,120,1739172134.0,1739172134.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,685,120,1739172134.0,1739172134.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,686,120,1739172143.0,1739172143.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,687,120,1739172143.0,1739172143.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,688,120,1739172143.0,1739172143.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,689,121,1739172172.0,1739172172.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,690,121,1739172172.0,1739172172.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,691,121,1739172172.0,1739172172.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,692,122,1739172202.0,1739172202.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,693,122,1739172202.0,1739172202.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,694,122,1739172202.0,1739172202.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,jonesmorgan_mail,192.168.128.170,-,-,False
0,695,123,1739172246.0,1739172246.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,696,123,1739172246.0,1739172246.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,697,123,1739172246.0,1739172246.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,698,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,699,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,700,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,701,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,702,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,703,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,704,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,705,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,706,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,707,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,708,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,709,124,1739172256.0,1739172256.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,mail,172.17.131.81,-,-,False
0,710,125,1739172294.0,1739172294.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,711,125,1739172294.0,1739172294.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,712,125,1739172294.0,1739172294.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,713,125,1739172302.0,1739172302.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,taylorcruz_mail,192.168.128.195,-,-,False
0,714,125,1739172310.0,1739172310.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,miller_mail,192.168.129.212,-,-,False
0,715,125,1739172310.0,1739172310.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,whittaker_mail,192.168.131.228,-,-,False
0,716,125,1739172311.0,1739172311.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,jonesmorgan_mail,192.168.128.170,-,-,False
0,717,126,1739172342.0,1739172342.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,mail,172.17.131.81,-,-,False
0,718,126,1739172347.0,1739172347.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,mail,172.17.131.81,-,-,False
0,719,126,1739172352.0,1739172352.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,mail,172.17.131.81,-,-,False
0,720,127,1739172353.0,1739172353.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,721,127,1739172353.0,1739172353.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,722,127,1739172353.0,1739172353.0,Wazuh: Dovecot Authentication Success.,Wazuh: Dovecot Authentication Success.,miller_mail,192.168.129.212,-,-,False
0,723,126,1739172358.0,1739172358.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,mail,172.17.131.81,-,-,False
0,724,126,1739172363.0,1739172363.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,mail,172.17.131.81,-,-,False
0,725,126,1739172363.0,1739172363.0,Wazuh: ClamAV database update,Wazuh: ClamAV database update,mail,172.17.131.81,-,-,False
